fishid,waterbody,reading,reader,rep,light_type,id,agecap,ann,rad,radcap
M092518J033,M09,NGA_2,NGA,2,J,JUM092518J033,0,NA,NA,0.5444691676079112
M092518J034,M09,JRS_1,JRS,1,J,JUM092518J034,0,NA,NA,0.3174291272571721
M092518J034,M09,NGA_1,NGA,1,J,JUM092518J034,0,NA,NA,0.5584489895016893
M092518J034,M09,NGA_2,NGA,2,J,JUM092518J034,0,NA,NA,0.5488756338665459
M092518J035,M09,JRS_1,JRS,1,J,JUM092518J035,0,NA,NA,0.39311804740996054
M092518J035,M09,NGA_1,NGA,1,J,JUM092518J035,0,NA,NA,0.5531824408195863
M092518J035,M09,NGA_2,NGA,2,J,JUM092518J035,0,NA,NA,0.5338897512156463
M092518J036,M09,JRS_1,JRS,1,J,JUM092518J036,0,NA,NA,0.3617447357193085
M092518J036,M09,NGA_1,NGA,1,J,JUM092518J036,0,NA,NA,0.47255880676274964
M092518J036,M09,NGA_2,NGA,2,J,JUM092518J036,0,NA,NA,0.47212224194198305
M092518J037,M09,JRS_1,JRS,1,J,JUM092518J037,0,NA,NA,0.3356237218732661
M092518J037,M09,NGA_1,NGA,1,J,JUM092518J037,0,NA,NA,0.5110075028500077
M092518J037,M09,NGA_2,NGA,2,J,JUM092518J037,0,NA,NA,0.5026833596671025
M092518J038,M09,JRS_1,JRS,1,J,JUM092518J038,0,NA,NA,0.3562107054200096
M092518J038,M09,NGA_1,NGA,1,J,JUM092518J038,0,NA,NA,0.5698274142570234
M092518J038,M09,NGA_2,NGA,2,J,JUM092518J038,0,NA,NA,0.5803617832979232
M092518J039,M09,JRS_1,JRS,1,J,JUM092518J039,0,NA,NA,0.2783835479245144
M092518J039,M09,NGA_1,NGA,1,J,JUM092518J039,0,NA,NA,0.41486209371098004
M092518J039,M09,NGA_2,NGA,2,J,JUM092518J039,0,NA,NA,0.37607663784148404
M092518J040,M09,JRS_1,JRS,1,J,JUM092518J040,0,NA,NA,0.34062596305444104
M092518J040,M09,NGA_1,NGA,1,J,JUM092518J040,0,NA,NA,0.6199893100540173
M092518J040,M09,NGA_2,NGA,2,J,JUM092518J040,0,NA,NA,0.60737980404405
M092518J041,M09,JRS_1,JRS,1,J,JUM092518J041,0,NA,NA,0.33523605513582266
M092518J041,M09,NGA_1,NGA,1,J,JUM092518J041,0,NA,NA,0.5564698859721898
M092518J041,M09,NGA_2,NGA,2,J,JUM092518J041,0,NA,NA,0.5564174766454678
M092518J042,M09,JRS_1,JRS,1,J,JUM092518J042,0,NA,NA,0.4129774659233913
M092518J042,M09,NGA_1,NGA,1,J,JUM092518J042,0,NA,NA,0.6070344403564386
M092518J042,M09,NGA_2,NGA,2,J,JUM092518J042,0,NA,NA,0.5653982874624806
M092518J043,M09,JRS_1,JRS,1,J,JUM092518J043,0,NA,NA,0.3950051443641573
M092518J043,M09,NGA_1,NGA,1,J,JUM092518J043,0,NA,NA,0.48387679860781513
M092518J043,M09,NGA_2,NGA,2,J,JUM092518J043,0,NA,NA,0.5078535378483343
M092518J044,M09,JRS_1,JRS,1,J,JUM092518J044,0,NA,NA,0.3549051034428784
M092518J044,M09,NGA_1,NGA,1,J,JUM092518J044,0,NA,NA,0.4927438739494106
