fishid,id,light_type,reading,rep,agecap,waterbody,ann,rad
NAR061119003,R-NAR061119003,R,LEL_1,1,2,NAR,2,0.4806105492934204
NAR061119003,R-NAR061119003,R,LSR_1,1,2,NAR,NA,0.5427790013721847
NAR061119003,R-NAR061119003,R,LSR_1,1,2,NAR,1,0.3356260197010939
NAR061119003,R-NAR061119003,R,LSR_1,1,2,NAR,2,0.4630708817407656
NAR061119003,R-NAR061119003,R,MJS_1,1,2,NAR,NA,0.6033233688659096
NAR061119003,R-NAR061119003,R,MJS_1,1,2,NAR,1,0.3874610810810145
NAR061119003,R-NAR061119003,R,MJS_1,1,2,NAR,2,0.5234576725263188
NAR061119004,R-NAR061119004,R,CJF_1,1,2,NAR,NA,0.6416748597604865
NAR061119004,R-NAR061119004,R,CJF_1,1,2,NAR,1,0.5229555903704316
NAR061119004,R-NAR061119004,R,CJF_1,1,2,NAR,2,0.6416748597604865
NAR061119004,R-NAR061119004,R,CJF_2,2,2,NAR,NA,0.6660913567793112
NAR061119004,R-NAR061119004,R,CJF_2,2,2,NAR,1,0.503187704480351
NAR061119004,R-NAR061119004,R,CJF_2,2,2,NAR,2,0.6660913567793112
NAR061119004,R-NAR061119004,R,CJF_3,3,2,NAR,NA,0.6890827839156702
NAR061119004,R-NAR061119004,R,CJF_3,3,2,NAR,1,0.5104189093188864
NAR061119004,R-NAR061119004,R,CJF_3,3,2,NAR,2,0.6890827839156702
NAR061119004,R-NAR061119004,R,JRS_1,1,2,NAR,NA,0.6607820848611857
NAR061119004,R-NAR061119004,R,JRS_1,1,2,NAR,1,0.39677499983450754
NAR061119004,R-NAR061119004,R,JRS_1,1,2,NAR,2,0.5039706649194193
NAR061119004,R-NAR061119004,R,LEL_1,1,1,NAR,NA,0.4836329452297168
NAR061119004,R-NAR061119004,R,LEL_1,1,1,NAR,1,0.4077860116950787
NAR061119004,R-NAR061119004,R,LSR_1,1,2,NAR,NA,0.6494491985269104
NAR061119004,R-NAR061119004,R,LSR_1,1,2,NAR,1,0.40298530418563683
NAR061119004,R-NAR061119004,R,LSR_1,1,2,NAR,2,0.5028117257620142
NAR061119004,R-NAR061119004,R,MJS_1,1,1,NAR,NA,0.6994835284865866
NAR061119004,R-NAR061119004,R,MJS_1,1,1,NAR,1,0.5416867716990431
NAR061119005,R-NAR061119005,R,CJF_1,1,3,NAR,NA,0.936939736202693
NAR061119005,R-NAR061119005,R,CJF_1,1,3,NAR,1,0.5295879868111881
NAR061119005,R-NAR061119005,R,CJF_1,1,3,NAR,2,0.7629873238141816
NAR061119005,R-NAR061119005,R,CJF_1,1,3,NAR,3,0.936939736202693
NAR061119005,R-NAR061119005,R,CJF_2,2,3,NAR,NA,0.9542933435392209
NAR061119005,R-NAR061119005,R,CJF_2,2,3,NAR,1,0.5579276313104803
NAR061119005,R-NAR061119005,R,CJF_2,2,3,NAR,2,0.7968767692353845
NAR061119005,R-NAR061119005,R,CJF_2,2,3,NAR,3,0.9542933435392209
NAR061119005,R-NAR061119005,R,CJF_3,3,3,NAR,NA,0.8914939256947828
NAR061119005,R-NAR061119005,R,CJF_3,3,3,NAR,1,0.4949971469008695
NAR061119005,R-NAR061119005,R,CJF_3,3,3,NAR,2,0.7391417517200802
NAR061119005,R-NAR061119005,R,CJF_3,3,3,NAR,3,0.8914939256947828
NAR061119005,R-NAR061119005,R,JRS_1,1,2,NAR,NA,0.9139038082314792
NAR061119005,R-NAR061119005,R,JRS_1,1,2,NAR,1,0.5233124413993745
NAR061119005,R-NAR061119005,R,JRS_1,1,2,NAR,2,0.7651900129021794
NAR061119005,R-NAR061119005,R,LEL_1,1,2,NAR,NA,0.5518286662749867
NAR061119005,R-NAR061119005,R,LEL_1,1,2,NAR,1,0.34148405471830257
NAR061119005,R-NAR061119005,R,LEL_1,1,2,NAR,2,0.48469534726098684
NAR061119005,R-NAR061119005,R,LSR_1,1,2,NAR,NA,0.6226461825303305
NAR061119005,R-NAR061119005,R,LSR_1,1,2,NAR,1,0.4135810855024081
NAR061119005,R-NAR061119005,R,LSR_1,1,2,NAR,2,0.5326558662773542
NAR061119005,R-NAR061119005,R,MJS_1,1,2,NAR,NA,0.8398837692667653
NAR061119005,R-NAR061119005,R,MJS_1,1,2,NAR,1,0.44792846067642816
NAR061119005,R-NAR061119005,R,MJS_1,1,2,NAR,2,0.6771048701027564
NAR061119006,R-NAR061119006,R,CJF_1,1,5,NAR,NA,1.034469469633087
NAR061119006,R-NAR061119006,R,CJF_1,1,5,NAR,1,0.5449782919681792
NAR061119006,R-NAR061119006,R,CJF_1,1,5,NAR,2,0.7264795290248314
NAR061119006,R-NAR061119006,R,CJF_1,1,5,NAR,3,0.8400272791725281
NAR061119006,R-NAR061119006,R,CJF_1,1,5,NAR,4,0.9585214548524894
NAR061119006,R-NAR061119006,R,CJF_1,1,5,NAR,5,1.034469469633087
NAR061119006,R-NAR061119006,R,CJF_2,2,5,NAR,NA,1.079954629888075
NAR061119006,R-NAR061119006,R,CJF_2,2,5,NAR,1,0.5774534369374746
NAR061119006,R-NAR061119006,R,CJF_2,2,5,NAR,2,0.7552913914165601
NAR061119006,R-NAR061119006,R,CJF_2,2,5,NAR,3,0.8905787723133639
NAR061119006,R-NAR061119006,R,CJF_2,2,5,NAR,4,1.0107713374490128
NAR061119006,R-NAR061119006,R,CJF_2,2,5,NAR,5,1.079954629888075
NAR061119006,R-NAR061119006,R,CJF_3,3,5,NAR,NA,1.0868978780957004
NAR061119006,R-NAR061119006,R,CJF_3,3,5,NAR,1,0.5475752579179148
NAR061119006,R-NAR061119006,R,CJF_3,3,5,NAR,2,0.7583900775002094
NAR061119006,R-NAR061119006,R,CJF_3,3,5,NAR,3,0.8721018964311682
NAR061119006,R-NAR061119006,R,CJF_3,3,5,NAR,4,0.9943566666779109
NAR061119006,R-NAR061119006,R,CJF_3,3,5,NAR,5,1.0868978780957004
NAR061119006,R-NAR061119006,R,JRS_1,1,4,NAR,NA,1.0896627517399058
NAR061119006,R-NAR061119006,R,JRS_1,1,4,NAR,1,0.5782199937294221
NAR061119006,R-NAR061119006,R,JRS_1,1,4,NAR,2,0.7696970966639436
NAR061119006,R-NAR061119006,R,JRS_1,1,4,NAR,3,0.8950248265183476
NAR061119006,R-NAR061119006,R,JRS_1,1,4,NAR,4,0.9909203436453132
NAR061119006,R-NAR061119006,R,LEL_1,1,4,NAR,NA,1.0791042201740277
NAR061119006,R-NAR061119006,R,LEL_1,1,4,NAR,1,0.6005304527280922
NAR061119006,R-NAR061119006,R,LEL_1,1,4,NAR,2,0.7610976847450558
NAR061119006,R-NAR061119006,R,LEL_1,1,4,NAR,3,0.8844933034811112
NAR061119006,R-NAR061119006,R,LEL_1,1,4,NAR,4,0.9923627474737842
NAR061119006,R-NAR061119006,R,LSR_1,1,4,NAR,NA,0.7043546724248507
NAR061119006,R-NAR061119006,R,LSR_1,1,4,NAR,1,0.34504675066818447
NAR061119006,R-NAR061119006,R,LSR_1,1,4,NAR,2,0.4608014029216742
NAR061119006,R-NAR061119006,R,LSR_1,1,4,NAR,3,0.562079190217913
NAR061119006,R-NAR061119006,R,LSR_1,1,4,NAR,4,0.6298134089508476
NAR061119006,R-NAR061119006,R,MJS_1,1,4,NAR,NA,0.736898864863385
NAR061119006,R-NAR061119006,R,MJS_1,1,4,NAR,1,0.38561331377107727
NAR061119006,R-NAR061119006,R,MJS_1,1,4,NAR,2,0.5222501208978818
NAR061119006,R-NAR061119006,R,MJS_1,1,4,NAR,3,0.6221989710019331
NAR061119006,R-NAR061119006,R,MJS_1,1,4,NAR,4,0.6819617555146318
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,NA,1.5298017213442017
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,1,0.48978575627605975
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,2,0.6564177644513953
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,3,0.779824381613807
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,4,0.8757239317679938
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,5,0.9755530629233552
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,6,1.0573238951988297
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,7,1.1273059844707802
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,8,1.185499330739205
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,9,1.2601613697615288
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,10,1.322284297031129
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,11,1.3976967048026523
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,12,1.4589803946954636
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,13,1.4959362298320262
NAR061119007,R-NAR061119007,R,CJF_1,1,14,NAR,14,1.5298017213442017
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,NA,1.6439977517519195
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,1,0.5655674033907859
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,2,0.7500863260146147
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,3,0.8708510523777592
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,4,0.9763132873709289
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,5,1.059070993665767
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,6,1.1471489874739738
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,7,1.229248322598677
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,8,1.2886431290250469
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,9,1.3630379003124697
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,10,1.4401194744327241
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,11,1.5172010485529785
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,12,1.5732506809763833
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,13,1.6012754971880856
NAR061119007,R-NAR061119007,R,CJF_2,2,14,NAR,14,1.6439977517519195
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,NA,1.6006614221257234
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,1,0.4990201073424814
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,2,0.7132554114850445
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,3,0.8322818561380841
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,4,0.9487914790110894
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,5,1.025216396897166
