fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23,rad24
RGR041019003,RGR,CJF_1,CJF,1,R,R-RGR041019003,5,1.1657569455932144,0.5081353511479473,0.7715827531976713,0.9060268809192841,1.0339224767151252,1.1657569455932144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019004,RGR,CJF_1,CJF,1,R,R-RGR041019004,5,0.8251389262653274,0.34809035511949615,0.4929081585969005,0.6207230453138416,0.7106918261796599,0.8251389262653274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019005,RGR,CJF_1,CJF,1,R,R-RGR041019005,5,1.0067502569792701,0.40826414193479693,0.6168767516175779,0.7697512785331005,0.8975876293047235,1.0067502569792701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019006,RGR,CJF_1,CJF,1,R,R-RGR041019006,8,1.4102249440698784,0.4738905464766835,0.681667328579432,0.8338308640672454,0.9655028887287882,1.0765914437748672,1.1790030185116234,1.299090409629203,1.4102249440698784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019007,RGR,CJF_1,CJF,1,R,R-RGR041019007,8,1.2877714100709339,0.3177826809572176,0.5611519490433743,0.6916630771899533,0.8344890426709434,0.9386954847952178,1.0455649230617468,1.1434452295246613,1.2877714100709339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019008,RGR,CJF_1,CJF,1,R,R-RGR041019008,8,1.2673197319734257,0.4615615693120456,0.6443823315079469,0.7837527350660187,0.9145153808757815,1.0037365908725,1.092283587733275,1.1886152025498,1.2673197319734257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019009,RGR,CJF_1,CJF,1,R,R-RGR041019009,8,1.2786865062626445,0.40706467999481766,0.6187801365839692,0.7499221873646065,0.8449736510164747,0.9639455843891145,1.0602563433266567,1.1561473371689748,1.2786865062626445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019010,RGR,CJF_1,CJF,1,R,R-RGR041019010,5,1.3748327078234672,0.48772576933326167,0.8006209339267274,0.990278112695252,1.1944403798698162,1.3748327078234672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019011,RGR,CJF_1,CJF,1,R,R-RGR041019011,5,1.070577777285876,0.4618612691406772,0.6940176571462715,0.8150984332604557,0.9527967139978,1.070577777285876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019012,RGR,CJF_1,CJF,1,R,R-RGR041019012,5,1.0878500931549482,0.46716325160518096,0.6824389840500633,0.8490036434421911,0.9690547237053717,1.0878500931549482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019013,RGR,CJF_1,CJF,1,R,R-RGR041019013,5,1.0934889125147715,0.439176485990226,0.6252526143764731,0.7785229736525872,0.9418645708325857,1.0934889125147715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019014,RGR,CJF_1,CJF,1,R,R-RGR041019014,8,1.5297370138262674,0.5244991678580533,0.7606665438040804,0.9442516977063432,1.0724533208254723,1.1716669757027918,1.2967191183510807,1.4248511071239156,1.5297370138262674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041019015,RGR,CJF_1,CJF,1,R,R-RGR041019015,8,1.3739369745178396,0.49780780533233887,0.7406791116796961,0.8777996827816698,0.9974719229930684,1.1111512612572865,1.198923290661127,1.2920252533234382,1.3739369745178396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119001,RGR,CJF_1,CJF,1,R,R-RGR041119001,5,0.9666227732306453,0.41173132670976836,0.6285315115168744,0.7238335353382132,0.8521594513580308,0.9666227732306453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119002,RGR,CJF_1,CJF,1,R,R-RGR041119002,5,1.132146885817541,0.45073500080026346,0.6996126063844538,0.8555558331383034,0.9966971123823166,1.132146885817541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119003,RGR,CJF_1,CJF,1,R,R-RGR041119003,5,1.1282147093457495,0.39973444138844116,0.63649894605366375,0.8218292351041607,0.9976753913900638,1.1282147093457495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119004,RGR,CJF_1,CJF,1,R,R-RGR041119004,5,1.0783651264091396,0.3950062518461905,0.663827255004068,0.7972584907599796,0.9561357636321732,1.0783651264091396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119005,RGR,CJF_1,CJF,1,R,R-RGR041119005,5,1.1412970935969156,0.4096673279015093,0.6975426635666735,0.8627481947181578,1.0107638727590529,1.1412970935969156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119006,RGR,CJF_1,CJF,1,R,R-RGR041119006,8,1.2386244470896755,0.4332231979383389,0.6579814311386203,0.7734233531852253,0.8680538787197025,0.9796721941219237,1.0637448611607525,1.1388671525469596,1.2386244470896755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119007,RGR,CJF_1,CJF,1,R,R-RGR041119007,5,1.1828540990038323,0.48979460842748035,0.7316668021461724,0.9103727743047928,1.0630330739996328,1.1828540990038323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119008,RGR,CJF_1,CJF,1,R,R-RGR041119008,5,1.1964104293085864,0.5090343629103063,0.7768084306041994,0.9177739828397599,1.0698260673890523,1.1964104293085864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119009,RGR,CJF_1,CJF,1,R,R-RGR041119009,7,1.5256788684882128,0.8912598230584267,1.036677419936365,1.1441500240773084,1.2358313188847754,1.3255373253873641,1.427198690455299,1.5256788684882128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
