fishid,waterbody,reading,reader,rep,light_type,id,agecap,ann,rad,radcap
RGR041019015,RGR,CJF_1,CJF,1,R,R-RGR041019015,8,7,1.2920252533234382,1.3739369745178396
RGR041019015,RGR,CJF_1,CJF,1,R,R-RGR041019015,8,8,1.3739369745178396,1.3739369745178396
RGR041119001,RGR,CJF_1,CJF,1,R,R-RGR041119001,5,1,0.41173132670976836,0.9666227732306453
RGR041119001,RGR,CJF_1,CJF,1,R,R-RGR041119001,5,2,0.6285315115168744,0.9666227732306453
RGR041119001,RGR,CJF_1,CJF,1,R,R-RGR041119001,5,3,0.7238335353382132,0.9666227732306453
RGR041119001,RGR,CJF_1,CJF,1,R,R-RGR041119001,5,4,0.8521594513580308,0.9666227732306453
RGR041119001,RGR,CJF_1,CJF,1,R,R-RGR041119001,5,5,0.9666227732306453,0.9666227732306453
RGR041119002,RGR,CJF_1,CJF,1,R,R-RGR041119002,5,1,0.45073500080026346,1.132146885817541
RGR041119002,RGR,CJF_1,CJF,1,R,R-RGR041119002,5,2,0.6996126063844538,1.132146885817541
RGR041119002,RGR,CJF_1,CJF,1,R,R-RGR041119002,5,3,0.8555558331383034,1.132146885817541
RGR041119002,RGR,CJF_1,CJF,1,R,R-RGR041119002,5,4,0.9966971123823166,1.132146885817541
RGR041119002,RGR,CJF_1,CJF,1,R,R-RGR041119002,5,5,1.132146885817541,1.132146885817541
RGR041119003,RGR,CJF_1,CJF,1,R,R-RGR041119003,5,1,0.39973444138844116,1.1282147093457495
RGR041119003,RGR,CJF_1,CJF,1,R,R-RGR041119003,5,2,0.63649894605366375,1.1282147093457495
RGR041119003,RGR,CJF_1,CJF,1,R,R-RGR041119003,5,3,0.8218292351041607,1.1282147093457495
RGR041119003,RGR,CJF_1,CJF,1,R,R-RGR041119003,5,4,0.9976753913900638,1.1282147093457495
RGR041119003,RGR,CJF_1,CJF,1,R,R-RGR041119003,5,5,1.1282147093457495,1.1282147093457495
RGR041119004,RGR,CJF_1,CJF,1,R,R-RGR041119004,5,1,0.3950062518461905,1.0783651264091396
RGR041119004,RGR,CJF_1,CJF,1,R,R-RGR041119004,5,2,0.663827255004068,1.0783651264091396
RGR041119004,RGR,CJF_1,CJF,1,R,R-RGR041119004,5,3,0.7972584907599796,1.0783651264091396
RGR041119004,RGR,CJF_1,CJF,1,R,R-RGR041119004,5,4,0.9561357636321732,1.0783651264091396
RGR041119004,RGR,CJF_1,CJF,1,R,R-RGR041119004,5,5,1.0783651264091396,1.0783651264091396
RGR041119005,RGR,CJF_1,CJF,1,R,R-RGR041119005,5,1,0.4096673279015093,1.1412970935969156
RGR041119005,RGR,CJF_1,CJF,1,R,R-RGR041119005,5,2,0.6975426635666735,1.1412970935969156
RGR041119005,RGR,CJF_1,CJF,1,R,R-RGR041119005,5,3,0.8627481947181578,1.1412970935969156
RGR041119005,RGR,CJF_1,CJF,1,R,R-RGR041119005,5,4,1.0107638727590529,1.1412970935969156
RGR041119005,RGR,CJF_1,CJF,1,R,R-RGR041119005,5,5,1.1412970935969156,1.1412970935969156
RGR041119006,RGR,CJF_1,CJF,1,R,R-RGR041119006,8,1,0.4332231979383389,1.2386244470896755
RGR041119006,RGR,CJF_1,CJF,1,R,R-RGR041119006,8,2,0.6579814311386203,1.2386244470896755
RGR041119006,RGR,CJF_1,CJF,1,R,R-RGR041119006,8,3,0.7734233531852253,1.2386244470896755
RGR041119006,RGR,CJF_1,CJF,1,R,R-RGR041119006,8,4,0.8680538787197025,1.2386244470896755
RGR041119006,RGR,CJF_1,CJF,1,R,R-RGR041119006,8,5,0.9796721941219237,1.2386244470896755
RGR041119006,RGR,CJF_1,CJF,1,R,R-RGR041119006,8,6,1.0637448611607525,1.2386244470896755
RGR041119006,RGR,CJF_1,CJF,1,R,R-RGR041119006,8,7,1.1388671525469596,1.2386244470896755
RGR041119006,RGR,CJF_1,CJF,1,R,R-RGR041119006,8,8,1.2386244470896755,1.2386244470896755
RGR041119007,RGR,CJF_1,CJF,1,R,R-RGR041119007,5,1,0.48979460842748035,1.1828540990038323
RGR041119007,RGR,CJF_1,CJF,1,R,R-RGR041119007,5,2,0.7316668021461724,1.1828540990038323
RGR041119007,RGR,CJF_1,CJF,1,R,R-RGR041119007,5,3,0.9103727743047928,1.1828540990038323
RGR041119007,RGR,CJF_1,CJF,1,R,R-RGR041119007,5,4,1.0630330739996328,1.1828540990038323
RGR041119007,RGR,CJF_1,CJF,1,R,R-RGR041119007,5,5,1.1828540990038323,1.1828540990038323
RGR041119008,RGR,CJF_1,CJF,1,R,R-RGR041119008,5,1,0.5090343629103063,1.1964104293085864
RGR041119008,RGR,CJF_1,CJF,1,R,R-RGR041119008,5,2,0.7768084306041994,1.1964104293085864
RGR041119008,RGR,CJF_1,CJF,1,R,R-RGR041119008,5,3,0.9177739828397599,1.1964104293085864
RGR041119008,RGR,CJF_1,CJF,1,R,R-RGR041119008,5,4,1.0698260673890523,1.1964104293085864
RGR041119008,RGR,CJF_1,CJF,1,R,R-RGR041119008,5,5,1.1964104293085864,1.1964104293085864
RGR041119009,RGR,CJF_1,CJF,1,R,R-RGR041119009,7,1,0.8912598230584267,1.5256788684882128
RGR041119009,RGR,CJF_1,CJF,1,R,R-RGR041119009,7,2,1.036677419936365,1.5256788684882128
RGR041119009,RGR,CJF_1,CJF,1,R,R-RGR041119009,7,3,1.1441500240773084,1.5256788684882128
RGR041119009,RGR,CJF_1,CJF,1,R,R-RGR041119009,7,4,1.2358313188847754,1.5256788684882128
RGR041119009,RGR,CJF_1,CJF,1,R,R-RGR041119009,7,5,1.3255373253873641,1.5256788684882128
RGR041119009,RGR,CJF_1,CJF,1,R,R-RGR041119009,7,6,1.427198690455299,1.5256788684882128
RGR041119009,RGR,CJF_1,CJF,1,R,R-RGR041119009,7,7,1.5256788684882128,1.5256788684882128
RGR041119010,RGR,CJF_1,CJF,1,R,R-RGR041119010,5,1,0.4322029678962135,0.9357381947137193
RGR041119010,RGR,CJF_1,CJF,1,R,R-RGR041119010,5,2,0.5905381741064185,0.9357381947137193
RGR041119010,RGR,CJF_1,CJF,1,R,R-RGR041119010,5,3,0.7324709152226789,0.9357381947137193
RGR041119010,RGR,CJF_1,CJF,1,R,R-RGR041119010,5,4,0.8312515941495101,0.9357381947137193
RGR041119010,RGR,CJF_1,CJF,1,R,R-RGR041119010,5,5,0.9357381947137193,0.9357381947137193
RGR041119011,RGR,CJF_1,CJF,1,R,R-RGR041119011,8,1,0.5268201661905896,1.4893766277047384
RGR041119011,RGR,CJF_1,CJF,1,R,R-RGR041119011,8,2,0.7559399364961195,1.4893766277047384
RGR041119011,RGR,CJF_1,CJF,1,R,R-RGR041119011,8,3,0.9370166018234151,1.4893766277047384
RGR041119011,RGR,CJF_1,CJF,1,R,R-RGR041119011,8,4,1.0677727013700524,1.4893766277047384
RGR041119011,RGR,CJF_1,CJF,1,R,R-RGR041119011,8,5,1.1863621566140221,1.4893766277047384
RGR041119011,RGR,CJF_1,CJF,1,R,R-RGR041119011,8,6,1.2953741644739665,1.4893766277047384
RGR041119011,RGR,CJF_1,CJF,1,R,R-RGR041119011,8,7,1.4075786547952527,1.4893766277047384
RGR041119011,RGR,CJF_1,CJF,1,R,R-RGR041119011,8,8,1.4893766277047384,1.4893766277047384
RGR041119012,RGR,CJF_1,CJF,1,R,R-RGR041119012,5,1,0.6245563424914364,1.110839504863726
RGR041119012,RGR,CJF_1,CJF,1,R,R-RGR041119012,5,2,0.7647567430496072,1.110839504863726
RGR041119012,RGR,CJF_1,CJF,1,R,R-RGR041119012,5,3,0.8852283333911993,1.110839504863726
RGR041119012,RGR,CJF_1,CJF,1,R,R-RGR041119012,5,4,0.9897398000927166,1.110839504863726
RGR041119012,RGR,CJF_1,CJF,1,R,R-RGR041119012,5,5,1.110839504863726,1.110839504863726
RGR041119013,RGR,CJF_1,CJF,1,R,R-RGR041119013,8,1,0.43695574235714457,1.2120627530283918
RGR041119013,RGR,CJF_1,CJF,1,R,R-RGR041119013,8,2,0.6288580276574186,1.2120627530283918
RGR041119013,RGR,CJF_1,CJF,1,R,R-RGR041119013,8,3,0.7711915545697858,1.2120627530283918
RGR041119013,RGR,CJF_1,CJF,1,R,R-RGR041119013,8,4,0.8642893658270204,1.2120627530283918
RGR041119013,RGR,CJF_1,CJF,1,R,R-RGR041119013,8,5,0.9313531529786097,1.2120627530283918
RGR041119013,RGR,CJF_1,CJF,1,R,R-RGR041119013,8,6,1.0354892494011905,1.2120627530283918
RGR041119013,RGR,CJF_1,CJF,1,R,R-RGR041119013,8,7,1.110050906022929,1.2120627530283918
RGR041119013,RGR,CJF_1,CJF,1,R,R-RGR041119013,8,8,1.2120627530283918,1.2120627530283918
RGR041119014,RGR,CJF_1,CJF,1,R,R-RGR041119014,5,1,0.42663250754210874,1.0094549423351504
RGR041119014,RGR,CJF_1,CJF,1,R,R-RGR041119014,5,2,0.6283826348887536,1.0094549423351504
RGR041119014,RGR,CJF_1,CJF,1,R,R-RGR041119014,5,3,0.7792229177594354,1.0094549423351504
RGR041119014,RGR,CJF_1,CJF,1,R,R-RGR041119014,5,4,0.9100121001263801,1.0094549423351504
RGR041119014,RGR,CJF_1,CJF,1,R,R-RGR041119014,5,5,1.0094549423351504,1.0094549423351504
RGR041119015,RGR,CJF_1,CJF,1,R,R-RGR041119015,8,1,0.5432445117717757,1.4811485165809628
RGR041119015,RGR,CJF_1,CJF,1,R,R-RGR041119015,8,2,0.7171234696250629,1.4811485165809628
RGR041119015,RGR,CJF_1,CJF,1,R,R-RGR041119015,8,3,0.8910024274783506,1.4811485165809628
RGR041119015,RGR,CJF_1,CJF,1,R,R-RGR041119015,8,4,1.0032992027106344,1.4811485165809628
RGR041119015,RGR,CJF_1,CJF,1,R,R-RGR041119015,8,5,1.1406356608808714,1.4811485165809628
RGR041119015,RGR,CJF_1,CJF,1,R,R-RGR041119015,8,6,1.2550931999343453,1.4811485165809628
RGR041119015,RGR,CJF_1,CJF,1,R,R-RGR041119015,8,7,1.3476888445949378,1.4811485165809628
RGR041119015,RGR,CJF_1,CJF,1,R,R-RGR041119015,8,8,1.4811485165809628,1.4811485165809628
RGR041119016,RGR,CJF_1,CJF,1,R,R-RGR041119016,8,1,0.47688576299291635,1.4362079799730127
RGR041119016,RGR,CJF_1,CJF,1,R,R-RGR041119016,8,2,0.7280638531093807,1.4362079799730127
RGR041119016,RGR,CJF_1,CJF,1,R,R-RGR041119016,8,3,0.855579026721417,1.4362079799730127
RGR041119016,RGR,CJF_1,CJF,1,R,R-RGR041119016,8,4,0.9750789249801478,1.4362079799730127
RGR041119016,RGR,CJF_1,CJF,1,R,R-RGR041119016,8,5,1.0577885589510716,1.4362079799730127
RGR041119016,RGR,CJF_1,CJF,1,R,R-RGR041119016,8,6,1.2154663942461748,1.4362079799730127
RGR041119016,RGR,CJF_1,CJF,1,R,R-RGR041119016,8,7,1.3352401352114656,1.4362079799730127
RGR041119016,RGR,CJF_1,CJF,1,R,R-RGR041119016,8,8,1.4362079799730127,1.4362079799730127
RGR041119017,RGR,CJF_1,CJF,1,R,R-RGR041119017,8,1,0.42514768209901344,1.2773125034974935
RGR041119017,RGR,CJF_1,CJF,1,R,R-RGR041119017,8,2,0.6515192846859705,1.2773125034974935
RGR041119017,RGR,CJF_1,CJF,1,R,R-RGR041119017,8,3,0.7904755946243641,1.2773125034974935
RGR041119017,RGR,CJF_1,CJF,1,R,R-RGR041119017,8,4,0.9248920666798324,1.2773125034974935
RGR041119017,RGR,CJF_1,CJF,1,R,R-RGR041119017,8,5,1.0078564069864044,1.2773125034974935
RGR041119017,RGR,CJF_1,CJF,1,R,R-RGR041119017,8,6,1.106932870542357,1.2773125034974935
RGR041119017,RGR,CJF_1,CJF,1,R,R-RGR041119017,8,7,1.189897210848929,1.2773125034974935
RGR041119017,RGR,CJF_1,CJF,1,R,R-RGR041119017,8,8,1.2773125034974935,1.2773125034974935
RGR041119018,RGR,CJF_1,CJF,1,R,R-RGR041119018,5,1,0.5307374581033972,1.3558345473922382
RGR041119018,RGR,CJF_1,CJF,1,R,R-RGR041119018,5,2,0.7932419296434331,1.3558345473922382
RGR041119018,RGR,CJF_1,CJF,1,R,R-RGR041119018,5,3,0.9917653962501828,1.3558345473922382
RGR041119018,RGR,CJF_1,CJF,1,R,R-RGR041119018,5,4,1.1616462877403106,1.3558345473922382
RGR041119018,RGR,CJF_1,CJF,1,R,R-RGR041119018,5,5,1.3558345473922382,1.3558345473922382
RGR041119019,RGR,CJF_1,CJF,1,R,R-RGR041119019,5,1,0.4276889058126067,1.0515856302279136
RGR041119019,RGR,CJF_1,CJF,1,R,R-RGR041119019,5,2,0.66381124265936,1.0515856302279136
RGR041119019,RGR,CJF_1,CJF,1,R,R-RGR041119019,5,3,0.8076892192921783,1.0515856302279136
RGR041119019,RGR,CJF_1,CJF,1,R,R-RGR041119019,5,4,0.9417626227517326,1.0515856302279136
RGR041119019,RGR,CJF_1,CJF,1,R,R-RGR041119019,5,5,1.0515856302279136,1.0515856302279136
RGR041119020,RGR,CJF_1,CJF,1,R,R-RGR041119020,8,1,0.47793504118073654,1.5024836021030292
RGR041119020,RGR,CJF_1,CJF,1,R,R-RGR041119020,8,2,0.786984696309477,1.5024836021030292
RGR041119020,RGR,CJF_1,CJF,1,R,R-RGR041119020,8,3,0.9291678916983187,1.5024836021030292
RGR041119020,RGR,CJF_1,CJF,1,R,R-RGR041119020,8,4,1.0471614383617203,1.5024836021030292
RGR041119020,RGR,CJF_1,CJF,1,R,R-RGR041119020,8,5,1.182595393580426,1.5024836021030292
RGR041119020,RGR,CJF_1,CJF,1,R,R-RGR041119020,8,6,1.2864494592692444,1.5024836021030292
RGR041119020,RGR,CJF_1,CJF,1,R,R-RGR041119020,8,7,1.3786765859211934,1.5024836021030292
RGR041119020,RGR,CJF_1,CJF,1,R,R-RGR041119020,8,8,1.5024836021030292,1.5024836021030292
RGR041119021,RGR,CJF_1,CJF,1,R,R-RGR041119021,5,1,0.4223590128415394,1.0531719520509062
RGR041119021,RGR,CJF_1,CJF,1,R,R-RGR041119021,5,2,0.6785759500316394,1.0531719520509062
RGR041119021,RGR,CJF_1,CJF,1,R,R-RGR041119021,5,3,0.814515531796481,1.0531719520509062
RGR041119021,RGR,CJF_1,CJF,1,R,R-RGR041119021,5,4,0.938374116006683,1.0531719520509062
RGR041119021,RGR,CJF_1,CJF,1,R,R-RGR041119021,5,5,1.0531719520509062,1.0531719520509062
RGR041119022,RGR,CJF_1,CJF,1,R,R-RGR041119022,8,1,0.47700369659783753,1.3726165008235296
RGR041119022,RGR,CJF_1,CJF,1,R,R-RGR041119022,8,2,0.66711449641037,1.3726165008235296
RGR041119022,RGR,CJF_1,CJF,1,R,R-RGR041119022,8,3,0.8357209425382547,1.3726165008235296
RGR041119022,RGR,CJF_1,CJF,1,R,R-RGR041119022,8,4,0.9476344859789371,1.3726165008235296
RGR041119022,RGR,CJF_1,CJF,1,R,R-RGR041119022,8,5,1.0679771011868278,1.3726165008235296
RGR041119022,RGR,CJF_1,CJF,1,R,R-RGR041119022,8,6,1.1534356240923958,1.3726165008235296
RGR041119022,RGR,CJF_1,CJF,1,R,R-RGR041119022,8,7,1.2691320291500547,1.3726165008235296
RGR041119022,RGR,CJF_1,CJF,1,R,R-RGR041119022,8,8,1.3726165008235296,1.3726165008235296
RGR041119023,RGR,CJF_1,CJF,1,R,R-RGR041119023,5,1,0.36646387042094347,0.9828824571219539
RGR041119023,RGR,CJF_1,CJF,1,R,R-RGR041119023,5,2,0.5885729183752284,0.9828824571219539
RGR041119023,RGR,CJF_1,CJF,1,R,R-RGR041119023,5,3,0.7032231344313384,0.9828824571219539
RGR041119023,RGR,CJF_1,CJF,1,R,R-RGR041119023,5,4,0.8308667156079559,0.9828824571219539
RGR041119023,RGR,CJF_1,CJF,1,R,R-RGR041119023,5,5,0.9828824571219539,0.9828824571219539
RGR041119024,RGR,CJF_1,CJF,1,R,R-RGR041119024,8,1,0.38955435466252925,1.2078766887127599
RGR041119024,RGR,CJF_1,CJF,1,R,R-RGR041119024,8,2,0.6124659191985092,1.2078766887127599
RGR041119024,RGR,CJF_1,CJF,1,R,R-RGR041119024,8,3,0.751329402825375,1.2078766887127599
RGR041119024,RGR,CJF_1,CJF,1,R,R-RGR041119024,8,4,0.8624135799525551,1.2078766887127599
RGR041119024,RGR,CJF_1,CJF,1,R,R-RGR041119024,8,5,0.9216221466168997,1.2078766887127599
RGR041119024,RGR,CJF_1,CJF,1,R,R-RGR041119024,8,6,1.0232098344408318,1.2078766887127599
RGR041119024,RGR,CJF_1,CJF,1,R,R-RGR041119024,8,7,1.1062890008888275,1.2078766887127599
RGR041119024,RGR,CJF_1,CJF,1,R,R-RGR041119024,8,8,1.2078766887127599,1.2078766887127599
RGR041119025,RGR,CJF_1,CJF,1,R,R-RGR041119025,8,1,0.4263061452272087,1.1983221545840097
RGR041119025,RGR,CJF_1,CJF,1,R,R-RGR041119025,8,2,0.6194881543308054,1.1983221545840097
RGR041119025,RGR,CJF_1,CJF,1,R,R-RGR041119025,8,3,0.7397631988008144,1.1983221545840097
RGR041119025,RGR,CJF_1,CJF,1,R,R-RGR041119025,8,4,0.8548621808048079,1.1983221545840097
RGR041119025,RGR,CJF_1,CJF,1,R,R-RGR041119025,8,5,0.9323827353168134,1.1983221545840097
RGR041119025,RGR,CJF_1,CJF,1,R,R-RGR041119025,8,6,1.0121531801792085,1.1983221545840097
RGR041119025,RGR,CJF_1,CJF,1,R,R-RGR041119025,8,7,1.0832231725800159,1.1983221545840097
RGR041119025,RGR,CJF_1,CJF,1,R,R-RGR041119025,8,8,1.1983221545840097,1.1983221545840097
RGR041219003,RGR,CJF_1,CJF,1,R,R-RGR041219003,5,1,0.5773267987289277,1.2343839046282394
RGR041219003,RGR,CJF_1,CJF,1,R,R-RGR041219003,5,2,0.7750252433918804,1.2343839046282394
RGR041219003,RGR,CJF_1,CJF,1,R,R-RGR041219003,5,3,0.9678939233691184,1.2343839046282394
RGR041219003,RGR,CJF_1,CJF,1,R,R-RGR041219003,5,4,1.0991678470911879,1.2343839046282394
RGR041219003,RGR,CJF_1,CJF,1,R,R-RGR041219003,5,5,1.2343839046282394,1.2343839046282394
RGR041219004,RGR,CJF_1,CJF,1,R,R-RGR041219004,8,1,0.5152500862425605,1.4087008969891728
RGR041219004,RGR,CJF_1,CJF,1,R,R-RGR041219004,8,2,0.7250223496872801,1.4087008969891728
RGR041219004,RGR,CJF_1,CJF,1,R,R-RGR041219004,8,3,0.8732009396197666,1.4087008969891728
RGR041219004,RGR,CJF_1,CJF,1,R,R-RGR041219004,8,4,1.0065535958337792,1.4087008969891728
RGR041219004,RGR,CJF_1,CJF,1,R,R-RGR041219004,8,5,1.1282143170993522,1.4087008969891728
RGR041219004,RGR,CJF_1,CJF,1,R,R-RGR041219004,8,6,1.2311517929969717,1.4087008969891728
RGR041219004,RGR,CJF_1,CJF,1,R,R-RGR041219004,8,7,1.3322812897584666,1.4087008969891728
RGR041219004,RGR,CJF_1,CJF,1,R,R-RGR041219004,8,8,1.4087008969891728,1.4087008969891728
RGR041219005,RGR,CJF_1,CJF,1,R,R-RGR041219005,8,1,0.4849105199407815,1.3967358796467204
RGR041219005,RGR,CJF_1,CJF,1,R,R-RGR041219005,8,2,0.7093826549177715,1.3967358796467204
RGR041219005,RGR,CJF_1,CJF,1,R,R-RGR041219005,8,3,0.8649440612638073,1.3967358796467204
RGR041219005,RGR,CJF_1,CJF,1,R,R-RGR041219005,8,4,0.9763509343854025,1.3967358796467204
RGR041219005,RGR,CJF_1,CJF,1,R,R-RGR041219005,8,5,1.0673867660519751,1.3967358796467204
RGR041219005,RGR,CJF_1,CJF,1,R,R-RGR041219005,8,6,1.146239839501167,1.3967358796467204
RGR041219005,RGR,CJF_1,CJF,1,R,R-RGR041219005,8,7,1.2701244769650981,1.3967358796467204
RGR041219005,RGR,CJF_1,CJF,1,R,R-RGR041219005,8,8,1.3967358796467204,1.3967358796467204
RGR041219006,RGR,CJF_1,CJF,1,R,R-RGR041219006,5,1,0.5276797560646489,1.113134846033932
RGR041219006,RGR,CJF_1,CJF,1,R,R-RGR041219006,5,2,0.7135061432761998,1.113134846033932
RGR041219006,RGR,CJF_1,CJF,1,R,R-RGR041219006,5,3,0.8249539873058765,1.113134846033932
RGR041219006,RGR,CJF_1,CJF,1,R,R-RGR041219006,5,4,0.9688164820154825,1.113134846033932
RGR041219006,RGR,CJF_1,CJF,1,R,R-RGR041219006,5,5,1.113134846033932,1.113134846033932
RGR041219007,RGR,CJF_1,CJF,1,R,R-RGR041219007,6,1,0.44331820462531457,1.0522094676565783
RGR041219007,RGR,CJF_1,CJF,1,R,R-RGR041219007,6,2,0.5895755673625804,1.0522094676565783
RGR041219007,RGR,CJF_1,CJF,1,R,R-RGR041219007,6,3,0.6908940515818279,1.0522094676565783
RGR041219007,RGR,CJF_1,CJF,1,R,R-RGR041219007,6,4,0.8459043405870794,1.0522094676565783
RGR041219007,RGR,CJF_1,CJF,1,R,R-RGR041219007,6,5,0.93592751471985,1.0522094676565783
RGR041219007,RGR,CJF_1,CJF,1,R,R-RGR041219007,6,6,1.0522094676565783,1.0522094676565783
RGR041219008,RGR,CJF_1,CJF,1,R,R-RGR041219008,5,1,0.46523760118023333,1.1230115899800834
RGR041219008,RGR,CJF_1,CJF,1,R,R-RGR041219008,5,2,0.7120304604612181,1.1230115899800834
RGR041219008,RGR,CJF_1,CJF,1,R,R-RGR041219008,5,3,0.8624109313094594,1.1230115899800834
RGR041219008,RGR,CJF_1,CJF,1,R,R-RGR041219008,5,4,0.9868599569025012,1.1230115899800834
RGR041219008,RGR,CJF_1,CJF,1,R,R-RGR041219008,5,5,1.1230115899800834,1.1230115899800834
RGR041219009,RGR,CJF_1,CJF,1,R,R-RGR041219009,8,1,0.43939862442350647,1.2990509819478515
RGR041219009,RGR,CJF_1,CJF,1,R,R-RGR041219009,8,2,0.6455828297699049,1.2990509819478515
RGR041219009,RGR,CJF_1,CJF,1,R,R-RGR041219009,8,3,0.7785254746541768,1.2990509819478515
RGR041219009,RGR,CJF_1,CJF,1,R,R-RGR041219009,8,4,0.9148568627162474,1.2990509819478515
RGR041219009,RGR,CJF_1,CJF,1,R,R-RGR041219009,8,5,1.0016026575403176,1.2990509819478515
RGR041219009,RGR,CJF_1,CJF,1,R,R-RGR041219009,8,6,1.087226119640729,1.2990509819478515
RGR041219009,RGR,CJF_1,CJF,1,R,R-RGR041219009,8,7,1.195397712912823,1.2990509819478515
RGR041219009,RGR,CJF_1,CJF,1,R,R-RGR041219009,8,8,1.2990509819478515,1.2990509819478515
RGR041219012,RGR,CJF_1,CJF,1,R,R-RGR041219012,7,1,0.38056748295874304,1.0803251348163199
RGR041219012,RGR,CJF_1,CJF,1,R,R-RGR041219012,7,2,0.592628251063496,1.0803251348163199
RGR041219012,RGR,CJF_1,CJF,1,R,R-RGR041219012,7,3,0.7426586915944955,1.0803251348163199
RGR041219012,RGR,CJF_1,CJF,1,R,R-RGR041219012,7,4,0.8428095879845964,1.0803251348163199
RGR041219012,RGR,CJF_1,CJF,1,R,R-RGR041219012,7,5,0.913624645337432,1.0803251348163199
RGR041219012,RGR,CJF_1,CJF,1,R,R-RGR041219012,7,6,0.983017881268917,1.0803251348163199
RGR041219012,RGR,CJF_1,CJF,1,R,R-RGR041219012,7,7,1.0803251348163199,1.0803251348163199
RGR041219013,RGR,CJF_1,CJF,1,R,R-RGR041219013,5,1,0.5057117523056002,1.1255418254854594
RGR041219013,RGR,CJF_1,CJF,1,R,R-RGR041219013,5,2,0.7075445030952624,1.1255418254854594
RGR041219013,RGR,CJF_1,CJF,1,R,R-RGR041219013,5,3,0.8671758093428732,1.1255418254854594
RGR041219013,RGR,CJF_1,CJF,1,R,R-RGR041219013,5,4,0.9943841232162666,1.1255418254854594
RGR041219013,RGR,CJF_1,CJF,1,R,R-RGR041219013,5,5,1.1255418254854594,1.1255418254854594
RGR041219014,RGR,CJF_1,CJF,1,R,R-RGR041219014,5,1,0.4409645064143844,1.025634040144819
RGR041219014,RGR,CJF_1,CJF,1,R,R-RGR041219014,5,2,0.6416741598107532,1.025634040144819
RGR041219014,RGR,CJF_1,CJF,1,R,R-RGR041219014,5,3,0.7763511083686543,1.025634040144819
RGR041219014,RGR,CJF_1,CJF,1,R,R-RGR041219014,5,4,0.9136395958075209,1.025634040144819
RGR041219014,RGR,CJF_1,CJF,1,R,R-RGR041219014,5,5,1.025634040144819,1.025634040144819
RGR041219016,RGR,CJF_1,CJF,1,R,R-RGR041219016,5,1,0.4486586295270971,1.2483872072048292
RGR041219016,RGR,CJF_1,CJF,1,R,R-RGR041219016,5,2,0.7644538709299955,1.2483872072048292
RGR041219016,RGR,CJF_1,CJF,1,R,R-RGR041219016,5,3,0.9442892921480546,1.2483872072048292
RGR041219016,RGR,CJF_1,CJF,1,R,R-RGR041219016,5,4,1.0852967552843196,1.2483872072048292
RGR041219016,RGR,CJF_1,CJF,1,R,R-RGR041219016,5,5,1.2483872072048292,1.2483872072048292
RGR041219017,RGR,CJF_1,CJF,1,R,R-RGR041219017,7,1,0.47182226634400604,1.2574909451112888
RGR041219017,RGR,CJF_1,CJF,1,R,R-RGR041219017,7,2,0.695881216532183,1.2574909451112888
RGR041219017,RGR,CJF_1,CJF,1,R,R-RGR041219017,7,3,0.8224627584287812,1.2574909451112888
RGR041219017,RGR,CJF_1,CJF,1,R,R-RGR041219017,7,4,0.9383372065511089,1.2574909451112888
RGR041219017,RGR,CJF_1,CJF,1,R,R-RGR041219017,7,5,1.026082423140859,1.2574909451112888
RGR041219017,RGR,CJF_1,CJF,1,R,R-RGR041219017,7,6,1.1252154820533304,1.2574909451112888
RGR041219017,RGR,CJF_1,CJF,1,R,R-RGR041219017,7,7,1.2574909451112888,1.2574909451112888
RGR041219018,RGR,CJF_1,CJF,1,R,R-RGR041219018,8,1,0.5306013481435945,1.3064449074095001
RGR041219018,RGR,CJF_1,CJF,1,R,R-RGR041219018,8,2,0.7206060637254563,1.3064449074095001
RGR041219018,RGR,CJF_1,CJF,1,R,R-RGR041219018,8,3,0.8531977234866069,1.3064449074095001
RGR041219018,RGR,CJF_1,CJF,1,R,R-RGR041219018,8,4,0.954907295057138,1.3064449074095001
RGR041219018,RGR,CJF_1,CJF,1,R,R-RGR041219018,8,5,1.0300858989975765,1.3064449074095001
RGR041219018,RGR,CJF_1,CJF,1,R,R-RGR041219018,8,6,1.1196177668931928,1.3064449074095001
RGR041219018,RGR,CJF_1,CJF,1,R,R-RGR041219018,8,7,1.1792063829941675,1.3064449074095001
RGR041219018,RGR,CJF_1,CJF,1,R,R-RGR041219018,8,8,1.3064449074095001,1.3064449074095001
RGR40319001,RGR,CJF_1,CJF,1,R,R-RGR40319001,5,1,0.3767850573471368,1.0971118538440745
RGR40319001,RGR,CJF_1,CJF,1,R,R-RGR40319001,5,2,0.6445991533179667,1.0971118538440745
RGR40319001,RGR,CJF_1,CJF,1,R,R-RGR40319001,5,3,0.7997463649269184,1.0971118538440745
RGR40319001,RGR,CJF_1,CJF,1,R,R-RGR40319001,5,4,0.9456581665799579,1.0971118538440745
RGR40319001,RGR,CJF_1,CJF,1,R,R-RGR40319001,5,5,1.0971118538440745,1.0971118538440745
RGR40319002,RGR,CJF_1,CJF,1,R,R-RGR40319002,8,1,0.34663537116081555,1.1808082110863525
RGR40319002,RGR,CJF_1,CJF,1,R,R-RGR40319002,8,2,0.5510257946333637,1.1808082110863525
RGR40319002,RGR,CJF_1,CJF,1,R,R-RGR40319002,8,3,0.6509632289494718,1.1808082110863525
RGR40319002,RGR,CJF_1,CJF,1,R,R-RGR40319002,8,4,0.7652269760703599,1.1808082110863525
