fishid,id,light_type,reading,rep,agecap,waterbody,ann,rad
NAR031620004,R-NAR031620004,R,CJF_3,3,5,NAR,NA,0.9555128732852214
NAR031620004,R-NAR031620004,R,CJF_3,3,5,NAR,1,0.310727563944754
NAR031620004,R-NAR031620004,R,CJF_3,3,5,NAR,2,0.5943357990164033
NAR031620004,R-NAR031620004,R,CJF_3,3,5,NAR,3,0.7478765521587046
NAR031620004,R-NAR031620004,R,CJF_3,3,5,NAR,4,0.8731303204618475
NAR031620004,R-NAR031620004,R,CJF_3,3,5,NAR,5,0.9555128732852214
NAR031620004,R-NAR031620004,R,LEL_1,1,2,NAR,NA,0.8045958100787076
NAR031620004,R-NAR031620004,R,LEL_1,1,2,NAR,1,0.5383458321311347
NAR031620004,R-NAR031620004,R,LEL_1,1,2,NAR,2,0.7158350062769951
NAR031620005,R-NAR031620005,R,CJF_1,1,7,NAR,NA,1.134398018486018
NAR031620005,R-NAR031620005,R,CJF_1,1,7,NAR,1,0.4108178878503348
NAR031620005,R-NAR031620005,R,CJF_1,1,7,NAR,2,0.6150724111887197
NAR031620005,R-NAR031620005,R,CJF_1,1,7,NAR,3,0.7726400746824658
NAR031620005,R-NAR031620005,R,CJF_1,1,7,NAR,4,0.8769155699537752
NAR031620005,R-NAR031620005,R,CJF_1,1,7,NAR,5,0.9700965605573157
NAR031620005,R-NAR031620005,R,CJF_1,1,7,NAR,6,1.0412812709110566
NAR031620005,R-NAR031620005,R,CJF_1,1,7,NAR,7,1.134398018486018
NAR031620005,R-NAR031620005,R,CJF_2,2,7,NAR,NA,1.0994162937409901
NAR031620005,R-NAR031620005,R,CJF_2,2,7,NAR,1,0.38789083401076485
NAR031620005,R-NAR031620005,R,CJF_2,2,7,NAR,2,0.5941875506236769
NAR031620005,R-NAR031620005,R,CJF_2,2,7,NAR,3,0.7381756232133799
NAR031620005,R-NAR031620005,R,CJF_2,2,7,NAR,4,0.8445576509949324
NAR031620005,R-NAR031620005,R,CJF_2,2,7,NAR,5,0.9310379450091809
NAR031620005,R-NAR031620005,R,CJF_2,2,7,NAR,6,0.9997514633679927
NAR031620005,R-NAR031620005,R,CJF_2,2,7,NAR,7,1.0994162937409901
NAR031620005,R-NAR031620005,R,CJF_3,3,7,NAR,NA,1.131563726836222
NAR031620005,R-NAR031620005,R,CJF_3,3,7,NAR,1,0.4309808660285427
NAR031620005,R-NAR031620005,R,CJF_3,3,7,NAR,2,0.6320706193487644
NAR031620005,R-NAR031620005,R,CJF_3,3,7,NAR,3,0.784590199311558
NAR031620005,R-NAR031620005,R,CJF_3,3,7,NAR,4,0.8818691493321401
NAR031620005,R-NAR031620005,R,CJF_3,3,7,NAR,5,0.9813022832281207
NAR031620005,R-NAR031620005,R,CJF_3,3,7,NAR,6,1.0542961465699883
NAR031620005,R-NAR031620005,R,CJF_3,3,7,NAR,7,1.131563726836222
NAR031620005,R-NAR031620005,R,LEL_1,1,4,NAR,NA,0.837514580182886
NAR031620005,R-NAR031620005,R,LEL_1,1,4,NAR,1,0.4923546251393482
NAR031620005,R-NAR031620005,R,LEL_1,1,4,NAR,2,0.6103740389799546
NAR031620005,R-NAR031620005,R,LEL_1,1,4,NAR,3,0.7045519334102122
NAR031620005,R-NAR031620005,R,LEL_1,1,4,NAR,4,0.751454409023268
NAR031620006,R-NAR031620006,R,CJF_1,1,6,NAR,NA,1.0747359820252722
NAR031620006,R-NAR031620006,R,CJF_1,1,6,NAR,1,0.33951031481944616
NAR031620006,R-NAR031620006,R,CJF_1,1,6,NAR,2,0.5939488971925693
NAR031620006,R-NAR031620006,R,CJF_1,1,6,NAR,3,0.761020516316292
NAR031620006,R-NAR031620006,R,CJF_1,1,6,NAR,4,0.8926036669350853
NAR031620006,R-NAR031620006,R,CJF_1,1,6,NAR,5,0.9883597970457181
NAR031620006,R-NAR031620006,R,CJF_1,1,6,NAR,6,1.0747359820252722
NAR031620006,R-NAR031620006,R,CJF_2,2,6,NAR,NA,1.1110763727927868
NAR031620006,R-NAR031620006,R,CJF_2,2,6,NAR,1,0.36835457237875047
NAR031620006,R-NAR031620006,R,CJF_2,2,6,NAR,2,0.6096174558341545
NAR031620006,R-NAR031620006,R,CJF_2,2,6,NAR,3,0.7866908274011691
NAR031620006,R-NAR031620006,R,CJF_2,2,6,NAR,4,0.9138725875594662
NAR031620006,R-NAR031620006,R,CJF_2,2,6,NAR,5,1.0255009792200716
NAR031620006,R-NAR031620006,R,CJF_2,2,6,NAR,6,1.1110763727927868
NAR031620006,R-NAR031620006,R,CJF_3,3,6,NAR,NA,1.0707039845485542
NAR031620006,R-NAR031620006,R,CJF_3,3,6,NAR,1,0.3490753965148078
NAR031620006,R-NAR031620006,R,CJF_3,3,6,NAR,2,0.5889008657129065
NAR031620006,R-NAR031620006,R,CJF_3,3,6,NAR,3,0.7664319976025582
NAR031620006,R-NAR031620006,R,CJF_3,3,6,NAR,4,0.876604287964747
NAR031620006,R-NAR031620006,R,CJF_3,3,6,NAR,5,0.9718905200183743
NAR031620006,R-NAR031620006,R,CJF_3,3,6,NAR,6,1.0707039845485542
NAR031620006,R-NAR031620006,R,LEL_1,1,5,NAR,NA,0.9409182686951736
NAR031620006,R-NAR031620006,R,LEL_1,1,5,NAR,1,0.30066872335722417
NAR031620006,R-NAR031620006,R,LEL_1,1,5,NAR,2,0.494882675998169
NAR031620006,R-NAR031620006,R,LEL_1,1,5,NAR,3,0.6394453303077563
NAR031620006,R-NAR031620006,R,LEL_1,1,5,NAR,4,0.7661822426210055
NAR031620006,R-NAR031620006,R,LEL_1,1,5,NAR,5,0.8597240705422107
NAR031620007,R-NAR031620007,R,LEL_1,1,4,NAR,NA,1.0416441598732882
NAR031620007,R-NAR031620007,R,LEL_1,1,4,NAR,1,0.5192263931814997
NAR031620007,R-NAR031620007,R,LEL_1,1,4,NAR,2,0.6358294888234152
NAR031620007,R-NAR031620007,R,LEL_1,1,4,NAR,3,0.7289640806337394
NAR031620007,R-NAR031620007,R,LEL_1,1,4,NAR,4,0.8464234395147571
NAR031620008,R-NAR031620008,R,CJF_1,1,8,NAR,NA,1.2165632872715968
NAR031620008,R-NAR031620008,R,CJF_1,1,8,NAR,1,0.3586981816342386
NAR031620008,R-NAR031620008,R,CJF_1,1,8,NAR,2,0.5801911136847087
NAR031620008,R-NAR031620008,R,CJF_1,1,8,NAR,3,0.7156519685818881
NAR031620008,R-NAR031620008,R,CJF_1,1,8,NAR,4,0.7957395904664495
NAR031620008,R-NAR031620008,R,CJF_1,1,8,NAR,5,0.9329126548233516
NAR031620008,R-NAR031620008,R,CJF_1,1,8,NAR,6,1.0666291150339422
NAR031620008,R-NAR031620008,R,CJF_1,1,8,NAR,7,1.1458123543483432
NAR031620008,R-NAR031620008,R,CJF_1,1,8,NAR,8,1.2165632872715968
NAR031620008,R-NAR031620008,R,LEL_1,1,7,NAR,NA,1.2974345728034042
NAR031620008,R-NAR031620008,R,LEL_1,1,7,NAR,1,0.5053559855491748
NAR031620008,R-NAR031620008,R,LEL_1,1,7,NAR,2,0.5906097516252119
NAR031620008,R-NAR031620008,R,LEL_1,1,7,NAR,3,0.6937713469011216
NAR031620008,R-NAR031620008,R,LEL_1,1,7,NAR,4,0.8446871533766925
NAR031620008,R-NAR031620008,R,LEL_1,1,7,NAR,5,0.9633294003910737
NAR031620008,R-NAR031620008,R,LEL_1,1,7,NAR,6,1.0532401868828232
NAR031620008,R-NAR031620008,R,LEL_1,1,7,NAR,7,1.1552868606815772
NAR031620009,R-NAR031620009,R,CJF_1,1,4,NAR,NA,0.7511196347302262
NAR031620009,R-NAR031620009,R,CJF_1,1,4,NAR,1,0.3258428073373898
NAR031620009,R-NAR031620009,R,CJF_1,1,4,NAR,2,0.4587312446589987
NAR031620009,R-NAR031620009,R,CJF_1,1,4,NAR,3,0.5935989596227138
NAR031620009,R-NAR031620009,R,CJF_1,1,4,NAR,4,0.7511196347302262
NAR031620009,R-NAR031620009,R,LEL_1,1,3,NAR,NA,0.880862806908552
NAR031620009,R-NAR031620009,R,LEL_1,1,3,NAR,1,0.5900463452875607
NAR031620009,R-NAR031620009,R,LEL_1,1,3,NAR,2,0.6610669673964927
NAR031620009,R-NAR031620009,R,LEL_1,1,3,NAR,3,0.7742642396892208
NAR031620010,R-NAR031620010,R,CJF_1,1,8,NAR,NA,1.272834470357747
NAR031620010,R-NAR031620010,R,CJF_1,1,8,NAR,1,0.4423390863868997
NAR031620010,R-NAR031620010,R,CJF_1,1,8,NAR,2,0.6626797591646082
NAR031620010,R-NAR031620010,R,CJF_1,1,8,NAR,3,0.7825085925778389
NAR031620010,R-NAR031620010,R,CJF_1,1,8,NAR,4,0.8698200974148043
NAR031620010,R-NAR031620010,R,CJF_1,1,8,NAR,5,0.9792703048669138
NAR031620010,R-NAR031620010,R,CJF_1,1,8,NAR,6,1.0821894175899123
NAR031620010,R-NAR031620010,R,CJF_1,1,8,NAR,7,1.2025708312803038
NAR031620010,R-NAR031620010,R,CJF_1,1,8,NAR,8,1.272834470357747
NAR031620010,R-NAR031620010,R,CJF_2,2,8,NAR,NA,1.2588307316748815
NAR031620010,R-NAR031620010,R,CJF_2,2,8,NAR,1,0.37696039797782976
NAR031620010,R-NAR031620010,R,CJF_2,2,8,NAR,2,0.6172292474213006
NAR031620010,R-NAR031620010,R,CJF_2,2,8,NAR,3,0.7622205305464634
NAR031620010,R-NAR031620010,R,CJF_2,2,8,NAR,4,0.8572769587636901
NAR031620010,R-NAR031620010,R,CJF_2,2,8,NAR,5,0.9792228336630608
NAR031620010,R-NAR031620010,R,CJF_2,2,8,NAR,6,1.081830891429879
NAR031620010,R-NAR031620010,R,CJF_2,2,8,NAR,7,1.151324701571449
NAR031620010,R-NAR031620010,R,CJF_2,2,8,NAR,8,1.2588307316748815
NAR031620010,R-NAR031620010,R,CJF_3,3,8,NAR,NA,1.2788998820401332
NAR031620010,R-NAR031620010,R,CJF_3,3,8,NAR,1,0.3845908960726946
NAR031620010,R-NAR031620010,R,CJF_3,3,8,NAR,2,0.6383107475869575
NAR031620010,R-NAR031620010,R,CJF_3,3,8,NAR,3,0.774516188199787
NAR031620010,R-NAR031620010,R,CJF_3,3,8,NAR,4,0.8715251173052502
NAR031620010,R-NAR031620010,R,CJF_3,3,8,NAR,5,0.9816859527267198
NAR031620010,R-NAR031620010,R,CJF_3,3,8,NAR,6,1.0719893249538535
NAR031620010,R-NAR031620010,R,CJF_3,3,8,NAR,7,1.1710174334848826
NAR031620010,R-NAR031620010,R,CJF_3,3,8,NAR,8,1.2788998820401332
NAR031620010,R-NAR031620010,R,LEL_1,1,7,NAR,NA,1.0823841240446876
NAR031620010,R-NAR031620010,R,LEL_1,1,7,NAR,1,0.10140053433344676
NAR031620010,R-NAR031620010,R,LEL_1,1,7,NAR,2,0.19611694652210068
NAR031620010,R-NAR031620010,R,LEL_1,1,7,NAR,3,0.2975174808555476
NAR031620010,R-NAR031620010,R,LEL_1,1,7,NAR,4,0.39695266425562997
NAR031620010,R-NAR031620010,R,LEL_1,1,7,NAR,5,0.4819784890966352
NAR031620010,R-NAR031620010,R,LEL_1,1,7,NAR,6,0.586521655952109
NAR031620010,R-NAR031620010,R,LEL_1,1,7,NAR,7,0.6756047051222389
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,NA,1.79068234627257
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,1,0.3767445585189659
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,2,0.5286426723743389
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,3,0.6834383978251153
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,4,0.8310856771142743
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,5,0.9303187413292483
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,6,1.0056867695984193
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,7,1.1018310565642102
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,8,1.179809947948114
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,9,1.235563774837696
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,10,1.3122850260776784
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,11,1.4002143923917119
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,12,1.4770312264585845
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,13,1.552208089073975
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,14,1.6373354266194957
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,15,1.7085482031493429
NAR031620011,R-NAR031620011,R,CJF_1,1,16,NAR,16,1.79068234627257
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,NA,1.7555591822769958
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,1,0.2656728075137977
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,2,0.48031372120872773
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,3,0.6657191984381862
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,4,0.8015476551170069
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,5,0.9010309217601251
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,6,0.9825885125417736
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,7,1.069965596396345
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,8,1.1615426872846868
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,9,1.2363197500379468
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,10,1.2972065311925862
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,11,1.364873840375614
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,12,1.4716314733598856
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,13,1.535263388280065
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,14,1.601640436965784
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,15,1.6933821406250478
NAR031620011,R-NAR031620011,R,CJF_2,2,16,NAR,16,1.7555591822769958
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,NA,1.8004268606873737
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,1,0.3152440558958736
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,2,0.5434481300575849
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,3,0.7120895895979389
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,4,0.8545319230152086
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,5,0.9457728601837567
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,6,1.0274150304860847
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,7,1.1186559676546333
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,8,1.1891769751242038
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,9,1.251458841709546
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,10,1.3343385605054583
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,11,1.4284208271264005
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,12,1.5072623604724706
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,13,1.5708224680475338
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,14,1.6482636829154755
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,15,1.722944953323296
NAR031620011,R-NAR031620011,R,CJF_3,3,16,NAR,16,1.8004268606873737
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,NA,1.7457964040443334
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,1,0.07857666514179455
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,2,0.14286627634806232
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,3,0.20611425642383963
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,4,0.3028465866281824
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,5,0.36535084896841
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,6,0.4357423560119508
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,7,0.5037526873995705
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,8,0.5957226662920705
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,9,0.6555478395814364
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,10,0.7317433290673098
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,11,0.8260944836157308
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,12,0.9080939555439373
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,13,1.0232798642057677
NAR031620011,R-NAR031620011,R,LEL_1,1,14,NAR,14,1.1223933700660307
NAR031620013,R-NAR031620013,R,CJF_1,1,3,NAR,NA,0.7967899280045431
NAR031620013,R-NAR031620013,R,CJF_1,1,3,NAR,1,0.5427819007902872
NAR031620013,R-NAR031620013,R,CJF_1,1,3,NAR,2,0.6886200711764043
NAR031620013,R-NAR031620013,R,CJF_1,1,3,NAR,3,0.7967899280045431
NAR031620013,R-NAR031620013,R,CJF_2,2,3,NAR,NA,0.8694168280279387
NAR031620013,R-NAR031620013,R,CJF_2,2,3,NAR,1,0.6155451735653115
NAR031620013,R-NAR031620013,R,CJF_2,2,3,NAR,2,0.768668534990001
NAR031620013,R-NAR031620013,R,CJF_2,2,3,NAR,3,0.8694168280279387
NAR031620013,R-NAR031620013,R,CJF_3,3,3,NAR,NA,0.766394767892729
NAR031620013,R-NAR031620013,R,CJF_3,3,3,NAR,1,0.5307573628239796
NAR031620013,R-NAR031620013,R,CJF_3,3,3,NAR,2,0.6511501354286436
NAR031620013,R-NAR031620013,R,CJF_3,3,3,NAR,3,0.766394767892729
NAR031620013,R-NAR031620013,R,LEL_1,1,2,NAR,NA,0.8178977102862415
NAR031620013,R-NAR031620013,R,LEL_1,1,2,NAR,1,0.5665914438315286
NAR031620013,R-NAR031620013,R,LEL_1,1,2,NAR,2,0.7393831011275827
NAR031620015,R-NAR031620015,R,CJF_1,1,5,NAR,NA,0.9505976903615191
NAR031620015,R-NAR031620015,R,CJF_1,1,5,NAR,1,0.3678781604529628
NAR031620015,R-NAR031620015,R,CJF_1,1,5,NAR,2,0.628287120154281
NAR031620015,R-NAR031620015,R,CJF_1,1,5,NAR,3,0.75861140711662145
NAR031620015,R-NAR031620015,R,CJF_1,1,5,NAR,4,0.8601186417722764
NAR031620015,R-NAR031620015,R,CJF_1,1,5,NAR,5,0.9505976903615191
NAR031620015,R-NAR031620015,R,CJF_2,2,5,NAR,NA,0.9445531432052512
NAR031620015,R-NAR031620015,R,CJF_2,2,5,NAR,1,0.38390597640992763
NAR031620015,R-NAR031620015,R,CJF_2,2,5,NAR,2,0.6419856690671626
NAR031620015,R-NAR031620015,R,CJF_2,2,5,NAR,3,0.7636024584709238
NAR031620015,R-NAR031620015,R,CJF_2,2,5,NAR,4,0.8593961105884775
NAR031620015,R-NAR031620015,R,CJF_2,2,5,NAR,5,0.9445531432052512
NAR031620015,R-NAR031620015,R,CJF_3,3,5,NAR,NA,0.8980145733855276
NAR031620015,R-NAR031620015,R,CJF_3,3,5,NAR,1,0.3334304561670296
NAR031620015,R-NAR031620015,R,CJF_3,3,5,NAR,2,0.5656970482933901
NAR031620015,R-NAR031620015,R,CJF_3,3,5,NAR,3,0.7175159295395275
NAR031620015,R-NAR031620015,R,CJF_3,3,5,NAR,4,0.8170834821529929
NAR031620015,R-NAR031620015,R,CJF_3,3,5,NAR,5,0.8980145733855276
NAR031620015,R-NAR031620015,R,LEL_1,1,3,NAR,NA,0.9418328797494241
NAR031620015,R-NAR031620015,R,LEL_1,1,3,NAR,1,0.6479736687436312
NAR031620015,R-NAR031620015,R,LEL_1,1,3,NAR,2,0.785540550083698
NAR031620015,R-NAR031620015,R,LEL_1,1,3,NAR,3,0.8500700544341586
NAR031620016,R-NAR031620016,R,CJF_1,1,7,NAR,NA,1.0878850552698858
NAR031620016,R-NAR031620016,R,CJF_1,1,7,NAR,1,0.3341411107503896
NAR031620016,R-NAR031620016,R,CJF_1,1,7,NAR,2,0.5073394213800815
NAR031620016,R-NAR031620016,R,CJF_1,1,7,NAR,3,0.6403589035944051
NAR031620016,R-NAR031620016,R,CJF_1,1,7,NAR,4,0.7565069033918768
NAR031620016,R-NAR031620016,R,CJF_1,1,7,NAR,5,0.8904363314431036
NAR031620016,R-NAR031620016,R,CJF_1,1,7,NAR,6,0.9837319581605107
NAR031620016,R-NAR031620016,R,CJF_1,1,7,NAR,7,1.0878850552698858
NAR031620016,R-NAR031620016,R,CJF_2,2,6,NAR,NA,1.0970164569298677
NAR031620016,R-NAR031620016,R,CJF_2,2,6,NAR,1,0.4914235013444253
NAR031620016,R-NAR031620016,R,CJF_2,2,6,NAR,2,0.6384304710817508
NAR031620016,R-NAR031620016,R,CJF_2,2,6,NAR,3,0.7740642321886866
NAR031620016,R-NAR031620016,R,CJF_2,2,6,NAR,4,0.8986792601406667
NAR031620016,R-NAR031620016,R,CJF_2,2,6,NAR,5,0.9911657235472067
NAR031620016,R-NAR031620016,R,CJF_2,2,6,NAR,6,1.0970164569298677
NAR031620016,R-NAR031620016,R,CJF_3,3,6,NAR,NA,1.1022530564366564
NAR031620016,R-NAR031620016,R,CJF_3,3,6,NAR,1,0.5099223444608394
NAR031620016,R-NAR031620016,R,CJF_3,3,6,NAR,2,0.6563361058753552
NAR031620016,R-NAR031620016,R,CJF_3,3,6,NAR,3,0.783399214700716
NAR031620016,R-NAR031620016,R,CJF_3,3,6,NAR,4,0.9077110542480757
NAR031620016,R-NAR031620016,R,CJF_3,3,6,NAR,5,1.0023435104583827
NAR031620016,R-NAR031620016,R,CJF_3,3,6,NAR,6,1.1022530564366564
NAR031620016,R-NAR031620016,R,LEL_1,1,5,NAR,NA,0.9094088469575221
NAR031620016,R-NAR031620016,R,LEL_1,1,5,NAR,1,0.4396460086431645
NAR031620016,R-NAR031620016,R,LEL_1,1,5,NAR,2,0.47802390912858733
NAR031620016,R-NAR031620016,R,LEL_1,1,5,NAR,3,0.5766395564272531
NAR031620016,R-NAR031620016,R,LEL_1,1,5,NAR,4,0.6849718263912985
NAR031620016,R-NAR031620016,R,LEL_1,1,5,NAR,5,0.814192893537254
NAR031620018,R-NAR031620018,R,CJF_1,1,5,NAR,NA,1.0305153260277422
NAR031620018,R-NAR031620018,R,CJF_1,1,5,NAR,1,0.3962081316016386
NAR031620018,R-NAR031620018,R,CJF_1,1,5,NAR,2,0.5961439014337757
NAR031620018,R-NAR031620018,R,CJF_1,1,5,NAR,3,0.7189834345073164
NAR031620018,R-NAR031620018,R,CJF_1,1,5,NAR,4,0.8858320273589644
NAR031620018,R-NAR031620018,R,CJF_1,1,5,NAR,5,1.0305153260277422
NAR031620018,R-NAR031620018,R,CJF_2,2,5,NAR,NA,0.9831614543673103
NAR031620018,R-NAR031620018,R,CJF_2,2,5,NAR,1,0.33033033691154906
NAR031620018,R-NAR031620018,R,CJF_2,2,5,NAR,2,0.5368480049345377
NAR031620018,R-NAR031620018,R,CJF_2,2,5,NAR,3,0.7017683435772322
NAR031620018,R-NAR031620018,R,CJF_2,2,5,NAR,4,0.831944088780262
NAR031620018,R-NAR031620018,R,CJF_2,2,5,NAR,5,0.9831614543673103
NAR031620018,R-NAR031620018,R,CJF_3,3,5,NAR,NA,0.9640916977449937
NAR031620018,R-NAR031620018,R,CJF_3,3,5,NAR,1,0.3257325304041484
NAR031620018,R-NAR031620018,R,CJF_3,3,5,NAR,2,0.5352055702044104
NAR031620018,R-NAR031620018,R,CJF_3,3,5,NAR,3,0.661615436594673
NAR031620018,R-NAR031620018,R,CJF_3,3,5,NAR,4,0.8205687809746185
NAR031620018,R-NAR031620018,R,CJF_3,3,5,NAR,5,0.9640916977449937
NAR031620018,R-NAR031620018,R,LEL_1,1,2,NAR,NA,0.9039696901809331
NAR031620018,R-NAR031620018,R,LEL_1,1,2,NAR,1,0.5908551636062609
NAR031620018,R-NAR031620018,R,LEL_1,1,2,NAR,2,0.7381844592968498
NAR031620020,R-NAR031620020,R,LEL_1,1,0,NAR,NA,0.9328717464972476
