fishid,id,light_type,reading,rep,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,waterbody
NAR071918009,R-NAR071918009,R,CJF_1,1,2,0.80140040352169994,0.48129543339329056,0.7142468597109557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918009,R-NAR071918009,R,CJF_2,2,2,0.8341644394237931,0.4884250490621048,0.7468734742062415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918009,R-NAR071918009,R,CJF_3,3,2,0.8502346389042396,0.48534719626482037,0.7337189831705132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918010,R-NAR071918010,R,CJF_1,1,8,1.3408992490461749,0.46183247057019966,0.6688351319540605,0.7784881850704766,0.9129000352019149,1.0059427078069814,1.102523046619183,1.1971042581347362,1.304758183954504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918010,R-NAR071918010,R,CJF_2,2,8,1.285220442497906,0.44788249758671134,0.6369327893615111,0.7381309652359064,0.8609586543576905,0.9582590540366936,1.0518309099259509,1.1548510495938071,1.2247175798337442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918010,R-NAR071918010,R,CJF_3,3,8,1.279088705153597,0.42032322267289984,0.6205095442651993,0.719686933884648,0.8587654824806972,0.9594866605425217,1.0545168251450026,1.1439609951753809,1.2347525672490018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918011,R-NAR071918011,R,CJF_1,1,20,1.737410106488369,0.2998209980311056,0.4455231548535622,0.5756842016777435,0.6637521109398281,0.7632600714203048,0.8316858119042296,0.9139264121439077,0.9864532114077166,1.0417126504307275,1.0889845387203927,1.1476964782284496,1.1859031238370843,1.2282108282256037,1.2748341582204314,1.343259898704357,1.4181615065055264,1.4865872469894512,1.5485371201561307,1.6281883450320236,1.7007151442958333,NAR
NAR071918011,R-NAR071918011,R,CJF_2,2,19,1.834393617436595,0.386417114058278,0.5665150173162833,0.6873174220887922,0.7774757037160015,0.8590070141335588,0.9311336394353269,1.0018265708417164,1.0685340066378999,1.1322523207264283,1.1851322558037887,1.234026695270944,1.276286911333551,1.3442093810286984,1.4467614694793527,1.5164580269831898,1.5631410586488286,1.6246479649358407,1.7019751197467794,1.775098118951098,NA,NAR
NAR071918011,R-NAR071918011,R,CJF_3,3,19,1.7329680764702529,0.30775945875705496,0.4493343968195106,0.5593451277460354,0.6463899041509602,0.7499379652854682,0.8285298335382949,0.898870059426329,0.9600641566631848,1.0309522585880664,1.0824523511368966,1.13862614090497,1.1818745910890092,1.2439631746122526,1.323997405188312,1.391106296180338,1.4767087102620293,1.5411341423948932,1.6161480655021718,1.6985191446878534,NA,NAR
NAR071918012,R-NAR071918012,R,CJF_1,1,2,0.9722829329326983,0.5559955889817672,0.9151334408199003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918012,R-NAR071918012,R,CJF_2,2,2,1.0258485182621981,0.5905564310427003,0.940777762207335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918012,R-NAR071918012,R,CJF_3,3,2,1.020859322373316,0.5693977020331906,0.9171915531734727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918013,R-NAR071918013,R,CJF_1,1,6,1.2334139995836524,0.26987830512023303,0.5849877813267101,0.7614231783692953,0.9261423377117086,1.0317504122197674,1.1521362579364145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918013,R-NAR071918013,R,CJF_2,2,6,1.2233843910943598,0.27008058855413464,0.565317518480138,0.7707337263575912,0.8952785883999724,1.0395774700947602,1.1422855740334867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918013,R-NAR071918013,R,CJF_3,3,6,1.2171393973730993,0.24437584250688507,0.5722846009445661,0.7692622918382017,0.8924873639725619,1.0231177646677367,1.1463428368020967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918014,R-NAR071918014,R,CJF_1,1,8,1.2364125132052095,0.41881752440617187,0.633232796459776,0.7448033679859044,0.8358954828571079,0.93134352292202,1.037242979329586,1.1252803383206988,1.1958799759257432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918014,R-NAR071918014,R,CJF_2,2,8,1.2955291294388331,0.4621506989599044,0.6758374760057835,0.8003913571522346,0.8964796820252922,0.9744965730863144,1.0808375708255535,1.1795792992122875,1.248489748569704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918014,R-NAR071918014,R,CJF_3,3,8,1.2181028103237808,0.3929696357871756,0.5902618977241143,0.7191478232178068,0.8214635643614412,0.9184948072432069,1.0208105483868415,1.0913454534389078,1.166137495708612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918015,R-NAR071918015,R,CJF_1,1,2,0.6647773747794754,0.39284186318897907,0.5701558984925126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918015,R-NAR071918015,R,CJF_2,2,2,0.6977556871390339,0.4296116326246954,0.6043130849022936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918015,R-NAR071918015,R,CJF_3,3,2,0.6766746810103368,0.4121087757945488,0.598178854556389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918016,R-NAR071918016,R,CJF_1,1,7,1.2779524679682535,0.4945411063789885,0.6926792091934316,0.8242917059890844,0.9288202259238358,1.0344482889558932,1.1206947095536288,1.213035163263703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918016,R-NAR071918016,R,CJF_2,2,7,1.2806719999686451,0.49709909247624934,0.688489151487717,0.8316066980164618,0.937078484718951,1.0364664736197131,1.1253868578364457,1.2323199134997027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918016,R-NAR071918016,R,CJF_3,3,7,1.224439573882298,0.4599961842428643,0.6362601791768419,0.7780313620924564,0.8804640363759335,0.9800458932055474,1.0765871091036385,1.1686622753432752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918017,R-NAR071918017,R,CJF_1,1,2,0.7043355659645126,0.4761137907713463,0.6534859280162146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918017,R-NAR071918017,R,CJF_2,2,2,0.7083243819816369,0.46280890628657806,0.6417339647359761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918017,R-NAR071918017,R,CJF_3,3,2,0.7253648345058927,0.4758729151461094,0.6685695783077049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918018,R-NAR071918018,R,CJF_1,1,10,1.394696542224623,0.337454455398911,0.5607617129432548,0.7337502375746795,0.8400999924413626,0.9539749135390261,1.0250562679547506,1.0937801916665317,1.177917023278301,1.2671312917359836,1.3481855417677557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918018,R-NAR071918018,R,CJF_2,2,10,1.4434421544983136,0.35321298075993107,0.591470064374763,0.7763507557203777,0.8864930290368124,0.9829351705232764,1.0578943176459548,1.1304466528543011,1.2158162035186253,1.2954892139802925,1.3862348152640998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918018,R-NAR071918018,R,CJF_3,3,10,1.428771619069103,0.34501521645954347,0.5861652328486611,0.7625443499815079,0.8801520834733652,0.9841472159635493,1.047499444078349,1.1349796670740369,1.2146519060536947,1.2825200124324263,1.3700002354281144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918020,R-NAR071918020,R,CJF_1,1,5,1.12191206959278,0.38980335475117783,0.6108892909938597,0.7465256073261631,0.8455350614598558,0.9668518236754681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918020,R-NAR071918020,R,CJF_2,2,6,1.1278888027401528,0.4059747460442564,0.6129267811728781,0.7649384179032047,0.8589164645308082,0.982608482531427,1.0866073823369775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918020,R-NAR071918020,R,CJF_3,3,6,1.125023868090395,0.38127361553614064,0.6445624926173801,0.7703639124451471,0.8681729862781481,0.9907164238378254,1.0820875024018337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918021,R-NAR071918021,R,CJF_1,1,10,1.651448934159163,0.39735014973823385,0.6934198169859882,0.8738922522699877,1.032739619780572,1.1531181890574498,1.2663247523646444,1.3866760591754312,1.4540509810165998,1.5142538968880837,1.5768202189500387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918021,R-NAR071918021,R,CJF_2,2,10,1.5788239763304823,0.3538177761529744,0.6626258846226206,0.8176490643224673,0.9743460154835152,1.102909078064841,1.198546083058987,1.3169056821603737,1.40233922367458,1.478188427173871,1.5406929994258296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918021,R-NAR071918021,R,CJF_3,3,10,1.6891129481310556,0.40425320772388823,0.7315185843222338,0.9287732611917383,1.0683699459294766,1.1910806486184577,1.2993334393061027,1.4100143000411678,1.4942231937185793,1.5784636611911869,1.6362005878109436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918022,R-NAR071918022,R,CJF_1,1,12,1.5260643600285952,0.4929874532785618,0.6360696074091554,0.7801068533886164,0.9101023239290746,1.0278321725824,1.1349385227545954,1.2041085816127655,1.2534894331109214,1.3040097102617016,1.3609141472327388,1.42648159532928,1.4892674943671937,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918022,R-NAR071918022,R,CJF_2,2,13,1.5490497214798038,0.5027304444482136,0.6768107423824188,0.8052226090364318,0.9468216264429055,1.0863128776487323,1.1651110573955465,1.2153192550464784,1.2814708375894095,1.325950247382134,1.3659438479992758,1.414638790193294,1.4567401570110832,1.503057056230166,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918022,R-NAR071918022,R,CJF_3,3,12,1.5870569526850944,0.5394603220902731,0.7141805191865263,0.8347604319843697,0.9820148795676718,1.1282469773692136,1.2032921583063712,1.2706874738427727,1.3294772369414494,1.3924542087318534,1.4442208488477886,1.4989878755642136,1.5607780252633812,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918023,R-NAR071918023,R,CJF_1,1,14,1.4742913135349132,0.4970502720833563,0.6329553537146717,0.7399216785517881,0.8028367057538156,0.8806070088192169,0.951078306441689,1.0137360686662005,1.0743896040389291,1.132524382604843,1.1808413989210131,1.2296729451922155,1.2903264805649441,1.3703582754596444,1.433016037684156,NA,NA,NA,NA,NA,NA,NAR
NAR071918023,R-NAR071918023,R,CJF_2,2,12,1.556036488798198,0.5432766732726385,0.6852916913183758,0.7990623485682163,0.8750629969028982,0.9545246071231652,1.032271742268449,1.1113047337199697,1.175572616620424,1.2198679422736245,1.3193341214767629,1.3771086993747932,1.4726532861879826,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918023,R-NAR071918023,R,CJF_3,3,12,1.500189270667425,0.5224490931873282,0.652155101345026,0.7566449199824916,0.8474824485201431,0.9176545509041668,0.9857975088736091,1.048404754401563,1.1140260934189818,1.1698071938970285,1.2452687714538195,1.3474832084079826,1.4297709310146802,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918024,R-NAR071918024,R,CJF_1,1,14,1.6802608987707746,0.44496110184954674,0.6185662018971574,0.7389996657082325,0.8517929280619426,0.9479492652585273,1.0374175702591262,1.1259337059983459,1.1955042250766623,1.268811689550825,1.3427615493213503,1.4155929291648233,1.4682884807706686,1.526553584645447,1.6032882205504382,NA,NA,NA,NA,NA,NA,NAR
NAR071918024,R-NAR071918024,R,CJF_2,2,14,1.6233610167188803,0.42948709397138884,0.5782620123940158,0.7089090843032342,0.8398297074456147,0.9184367915776749,0.9857139716388555,1.0852619855648216,1.1489054286460205,1.2249729807307441,1.2914295070924409,1.3581595846873,1.4234443351674657,1.5159208554177424,1.5772983176847657,NA,NA,NA,NA,NA,NA,NAR
NAR071918024,R-NAR071918024,R,CJF_3,3,13,1.6650848376870289,0.4322158829713899,0.6204466725972905,0.7413874014803863,0.8585110110431358,0.9704519698516552,1.0513392236658872,1.1364337486387175,1.2083212323783739,1.2681299308685245,1.3762115708256084,1.4574889764780927,1.5218950979650945,1.593197353947372,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918026,R-NAR071918026,R,CJF_1,1,4,1.1955761771442082,0.5503461746975569,0.7254786058078758,0.9964526911335446,1.1090903534413334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918026,R-NAR071918026,R,CJF_2,2,4,1.1163684414112514,0.47078595781820487,0.6666598348372975,0.9137721944426404,1.049320082005893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918026,R-NAR071918026,R,CJF_3,3,4,1.1770648139739064,0.530020521339874,0.7300125650020917,0.9994990653624438,1.1039713268839682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918027,R-NAR071918027,R,CJF_1,1,8,1.1159568811098162,0.41596076030112694,0.5342020426038057,0.6562542794502962,0.7579869737586546,0.8554871235835108,0.9215214755607913,0.981207010812817,1.0547199677167254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918027,R-NAR071918027,R,CJF_2,2,8,1.1335118593488327,0.41135560592810755,0.5441141807980914,0.6592937504579615,0.7703941451591085,0.8785426044500356,0.9582817391586733,1.0422400318037792,1.0925875025103966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918027,R-NAR071918027,R,CJF_3,3,8,1.0849509752257747,0.3954655344266041,0.5158080240220431,0.6047390795358111,0.718949285592112,0.8023270889126389,0.8901395919455672,0.9693327010156857,1.019640996638759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918030,R-NAR071918030,R,CJF_1,1,8,1.165870882380983,0.4305269934267201,0.5908193300889242,0.7227754691696611,0.7972467642423213,0.8902026332800524,0.9839709511629292,1.060549705769937,1.1373315725882307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918030,R-NAR071918030,R,CJF_2,2,8,1.197980964601726,0.4593266379967309,0.6229759118846345,0.7480176130834464,0.8371172457433309,0.9190861860341939,1.0102741094565966,1.087417103161323,1.157140797803206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918030,R-NAR071918030,R,CJF_3,3,8,1.2311981208599687,0.4774024997139534,0.6518770788095489,0.7802772811332985,0.8603599314833087,0.952455545827987,1.051758938569466,1.1148108825308873,1.197136708082791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918031,R-NAR071918031,R,CJF_1,1,5,1.0281158079208788,0.4406532592593903,0.6887654791843929,0.8210919964777271,0.8934548741959175,0.967763098940464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918031,R-NAR071918031,R,CJF_2,2,5,0.9506699856186581,0.37207598814433684,0.6269514324993359,0.7425472891666722,0.8274033182620648,0.8978397971854066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918031,R-NAR071918031,R,CJF_3,3,5,1.064300839757595,0.46851830071286066,0.7230223703229783,0.8474727263487902,0.9190334143132093,1.0067851562698524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918032,R-NAR071918032,R,CJF_1,1,19,1.8878069371989254,0.3325248458796417,0.5090147826248913,0.6416606886679216,0.7243097134894327,0.81652076009872,0.9161070562131461,0.9874147532928559,1.0704712444429796,1.1531202692644902,1.2305808168635002,1.2875454812615452,1.4080351269055489,1.4454682813994284,1.5102156616312257,1.5671803260292707,1.625516830052728,1.7011980716977138,1.7712833697915842,1.8260612619069916,NA,NAR
NAR071918032,R-NAR071918032,R,CJF_2,2,19,1.965600985393438,0.3807055869418952,0.5699210638993173,0.7145601068190146,0.7957464482227041,0.892855220815757,0.9654064544399722,1.0588715653280807,1.1245988998711405,1.2048796369256707,1.2765146440465733,1.344516611616685,1.4373025192429238,1.5182624595593233,1.6083209319839302,1.650396331907313,1.6999748341737198,1.7684296039184115,1.8325615086962892,1.8989680465012182,NA,NAR
NAR071918032,R-NAR071918032,R,CJF_3,3,19,1.9371548353328971,0.3417448149931348,0.5293199410172691,0.6494833910169376,0.7689258541822871,0.8744293612372228,0.9551791914579058,1.0316031415681484,1.1199232722059709,1.204998982537095,1.2821439194816557,1.3560444361195183,1.4532566559229951,1.5028841536161515,1.5745015657264065,1.6316993638367023,1.691420595419377,1.7632783364744056,1.8366981952227217,1.8804376951121478,NA,NAR
NAR071918033,R-NAR071918033,R,CJF_1,1,17,1.9756847879964223,0.4582083259177063,0.5993493050460135,0.7444635655539507,0.8820787048161565,0.9587011616139306,1.0388494582778058,1.11357731954994,1.1937256162138155,1.3409185625757432,1.4608252416506156,1.528501423190548,1.6032292844626825,1.6934028297398083,1.7373185838587872,1.7908121450774874,1.8551465770796698,1.912613419678,NA,NA,NA,NAR
NAR071918033,R-NAR071918033,R,CJF_2,2,16,1.954197585041111,0.4593849521112243,0.6150256524404318,0.7590696348522687,0.8676328660894951,0.952578465949298,1.030544313415288,1.121912269186318,1.2089542540365614,1.3333069731720388,1.4482925603204913,1.534910349628055,1.6362028338686965,1.6894362569920898,1.7764782418423328,1.8492697273021774,1.895099202489078,NA,NA,NA,NA,NAR
NAR071918033,R-NAR071918033,R,CJF_3,3,19,1.98935485089903,0.4756908005836213,0.6250145088006547,0.7531093380044278,0.8982178037226305,0.9784713218870158,1.0566019521500756,1.1480082651223777,1.2383684007959275,1.3701706505010658,1.4812518431904103,1.5498142112455922,1.6242374210072863,1.6784473957506523,1.7299961272914048,1.8054655143518523,1.841077319980749,1.8830577893136244,1.9091013327346444,1.9425902504622155,NA,NAR
NAR071918034,R-NAR071918034,R,CJF_1,1,10,1.5444178803215562,0.5551541748801878,0.7510108327455856,0.8738347579913428,1.0015099642499228,1.0849679332156301,1.161475744617293,1.2668407928814622,1.3686890208278706,1.4351329330436773,1.4906650471459917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918034,R-NAR071918034,R,CJF_2,2,12,1.5846133045294777,0.6021111860129547,0.7905973901380315,0.904544781435871,0.9974098810819706,1.0799487898673377,1.1829074708839091,1.262457765346138,1.3092392294045778,1.3512065122680426,1.4218262728111009,1.4782360992594918,1.538297059451558,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918034,R-NAR071918034,R,CJF_3,3,12,1.6529920634532405,0.6398842402808192,0.8321875535852652,0.9604825140176418,1.041023495158367,1.1014479143051494,1.2102575552850117,1.309652613336823,1.3476639329022169,1.4071041216543798,1.4522583976153631,1.4977407503745535,1.5734104016521497,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918035,R-NAR071918035,R,CJF_1,1,2,0.7652162786780177,0.4253810642386253,0.6795403386547765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918035,R-NAR071918035,R,CJF_2,2,2,0.7719692351731604,0.4363506768457405,0.6759668827932697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918035,R-NAR071918035,R,CJF_3,3,2,0.8382612964663767,0.48685961176834697,0.748407398377642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918036,R-NAR071918036,R,CJF_1,1,7,1.147887707292063,0.42262459004962283,0.6356982256609156,0.7325270715416268,0.8316279207292954,0.9191501614289163,1.0172296851756333,1.0898799886392991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918036,R-NAR071918036,R,CJF_2,2,7,1.256346757916552,0.49690695211492064,0.748673323386784,0.8265098920041767,0.9342583982350556,1.016382042056048,1.131596334088836,1.2318058629090283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR071918036,R-NAR071918036,R,CJF_3,3,8,1.3109800695248996,0.5221593077822165,0.6880664992425176,0.8133157844262356,0.871745712831714,0.9883429559762682,1.0597509474404931,1.1717595558990619,1.261464796824989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
